engine_model_id,manufacturer,model_name,engine_family,engine_type
2788,LYCOMING,VO-540-C2B,,FAA_TYPE_1
2789,LYCOMING,VO540-C2C,,FAA_TYPE_1
2790,LYCOMING,VSO-580-A1A,,FAA_TYPE_1
2791,LYCOMING,X(I)O 320,,FAA_TYPE_8
2792,LYCOMING,XIO-360 SERIE,,FAA_TYPE_1
2793,LYCOMING,XIO-390 SERIE,,FAA_TYPE_1
2794,LYCOMING,XIO-390-A3B6,,FAA_TYPE_8
2795,LYCOMING,XIO-540 SERIE,,FAA_TYPE_1
2796,LYCOMING,XLIO-360A1B,,FAA_TYPE_1
2797,LYCOMING,XLO-360 SERIE,,FAA_TYPE_1
2798,LYCOMING,YAEIO-233-EXP,,FAA_TYPE_1
2799,LYCOMING,YAEIO-540,,FAA_TYPE_1
2800,LYCOMING,YAEIO-580,,FAA_TYPE_1
2801,LYCOMING,YIO-233-B2A,,FAA_TYPE_8
2802,LYCOMING,YIO-320 SERIE,,FAA_TYPE_1
2803,LYCOMING,YIO-360 EXP,,FAA_TYPE_1
2804,LYCOMING,YIO-360-A186,,FAA_TYPE_1
2805,LYCOMING,YIO-360-M1A,,FAA_TYPE_1
2806,LYCOMING,YIO-360-M1B,,FAA_TYPE_1
2807,LYCOMING,YIO-390 SER,,FAA_TYPE_1
2808,LYCOMING,YIO-390-A3B6,,FAA_TYPE_1
2809,LYCOMING,YIO-390EXP109,,FAA_TYPE_1
2810,LYCOMING,YIO-390EXP289,,FAA_TYPE_1
2811,LYCOMING,YIO-540 SERIE,,FAA_TYPE_1
2812,LYCOMING,YO-233,,FAA_TYPE_8
2813,LYCOMING,YO-320 SERIES,,FAA_TYPE_1
2814,LYCOMING,YO-360 SERIES,,FAA_TYPE_1
2815,LYCOMING,YO-360-A1A,,FAA_TYPE_8
2816,LYCOMING,YO235 SERIES,,FAA_TYPE_8
2817,LYCOMING,YT55-L-9,,FAA_TYPE_3
2818,LZ DESIGN,FES SIL 100,,FAA_TYPE_10
2819,LZ DESIGN,FES-AS-M100,,FAA_TYPE_10
2820,LZ DESIGN,FES-DIA-M100,,FAA_TYPE_10
2821,LZ DESIGN,FES-LAK-M100,,FAA_TYPE_10
2822,LZ DESIGN,FES-VEN-M100,,FAA_TYPE_10
2823,LZ DESIGN,LES-LAK-C100,,FAA_TYPE_10
2824,M&D FLUGZE,MD-TJ42,,FAA_TYPE_4
2825,MAGICALL,MAGIDRIVE 75,,FAA_TYPE_10
2826,MAGNIX,MAGNI250,,FAA_TYPE_10
2827,MAGNIX,MAGNI500,,FAA_TYPE_10
2828,MAGNIX,MAGNI650,,FAA_TYPE_10
2829,MATTITUCK,IO-360,,FAA_TYPE_1
2830,MATTITUCK,TMX 360,,FAA_TYPE_1
2831,MATTITUCK,TMX 390,,FAA_TYPE_1
2832,MATTITUCK,TMX IO-360,,FAA_TYPE_1
2833,MATTITUCK,TMX IO-390,,FAA_TYPE_8
2834,MATTITUCK,TMX IO540D4A5,,FAA_TYPE_1
2835,MATTITUCK,TMX O-200,,FAA_TYPE_8
2836,MATTITUCK,TMX O-320,,FAA_TYPE_1
2837,MATTITUCK,TMX O-360,,FAA_TYPE_1
2838,MATTITUCK,TMX-0-360-A1A,,FAA_TYPE_8
2839,MATTITUCK,TMX-540,,FAA_TYPE_1
2840,MAZDA,13B,,FAA_TYPE_1_11
2841,MCCULLOCH,430,,FAA_TYPE_1
2842,MCCULLOCH,4318 SERIES,,FAA_TYPE_1
2843,MCCULLOCH,4318A&E/0-100,,FAA_TYPE_1
2844,MCCULLOCH,ALL MDLS A/B,,FAA_TYPE_1
2845,MENASCO,0-45,,FAA_TYPE_1
2846,MENASCO,A-6,,FAA_TYPE_1
2847,MENASCO,B6S,,FAA_TYPE_1
2848,MENASCO,BUCCANEER B-6,,FAA_TYPE_1
2849,MENASCO,BUCCANEER B6S,,FAA_TYPE_1
2850,MENASCO,C6S-4,,FAA_TYPE_1
2851,MENASCO,DR-87,,FAA_TYPE_1
2852,MENASCO,PIRATE A-4,,FAA_TYPE_1
2853,MENASCO,PIRATE B-4,,FAA_TYPE_1
2854,MENASCO,PIRATE C4,,FAA_TYPE_1
2855,MENASCO,PIRATE C4 D4,,FAA_TYPE_1
2856,MENASCO,PIRATE C4S,,FAA_TYPE_1
2857,MENASCO,PIRATE D4,,FAA_TYPE_1
2858,MENASCO,PIRATE D4-87,,FAA_TYPE_1
2859,MENASCO,PIRATE M-50,,FAA_TYPE_1
2860,MENASCO,S PIRATE D4B,,FAA_TYPE_1
2861,MENASCO,S PIRATE DRB,,FAA_TYPE_1
2862,MENASCO,SUP PIRT D4B,,FAA_TYPE_1
2863,MERCEDES,D111A,,FAA_TYPE_1
2864,MERCURY,1000,,FAA_TYPE_1
2865,MERCURY,MK78/75/,,FAA_TYPE_1
2866,MICRO,TRS-18,,FAA_TYPE_4
2867,MICRORURBO,TJ100B,,FAA_TYPE_4
2868,MID-WEST,AE50R,,FAA_TYPE_1
2869,MILW PARTS,TANK V470,,FAA_TYPE_1
2870,MILW PARTS,TANK V502,,FAA_TYPE_1
2871,MILW PARTS,TANK VSER,,FAA_TYPE_1
2872,MISTRAL,G-190,,FAA_TYPE_1
2873,MISTRAL,G-300,,FAA_TYPE_11
2874,MONOCOUPE,LAMBERT R-266,,FAA_TYPE_1
2875,MOTO GUZZI,750,,FAA_TYPE_1
2876,MOTOR-SICH,AI-25TL,,FAA_TYPE_5
2877,MOTORLET,M-701(SERIES),,FAA_TYPE_4
2878,MOTORLET,M-701C,,FAA_TYPE_4
2879,MOTORLET,M601D-11,,FAA_TYPE_2
2880,MOTORLET,M601E-11,,FAA_TYPE_2
2881,MOTORLET,M601E-11A,,FAA_TYPE_2
2882,MOTORLET,M601E-11AS,,FAA_TYPE_2
2883,MOTORLET,M601E-11S,,FAA_TYPE_2
2884,MOTORLET,M601F,,FAA_TYPE_2
2885,MOTORSTAR,M-14P-XEDK,,FAA_TYPE_1
2886,MOTORSTAR,M14-PDXK,,FAA_TYPE_1
2887,NATIONAL A,E-107A,,FAA_TYPE_1
2888,NATIONAL A,E-113,,FAA_TYPE_1
2889,NATIONAL A,E-113A,,FAA_TYPE_1
2890,NATIONAL A,E-113B,,FAA_TYPE_1
2891,NATIONAL A,E-113C,,FAA_TYPE_1
2892,NATIONAL A,E-113CB,,FAA_TYPE_1
2893,NATIONAL A,E-113CD,,FAA_TYPE_1
2894,NATIONAL A,E-113CDB,,FAA_TYPE_1
2895,NELSON,H-44-54-59-63,,FAA_TYPE_1
2896,OLDSMOBILE,ROCKET 64654,,FAA_TYPE_1
2897,ONAN,ALL MDLS A/B,,FAA_TYPE_1
2898,ORBITAL,N20B,,FAA_TYPE_7
2899,ORENDA,10,,FAA_TYPE_4
2900,ORENDA,14,,FAA_TYPE_4
2901,ORENDA,J85-15,,FAA_TYPE_4
2902,ORENDA,J85-CAN-15,,FAA_TYPE_4
2903,ORENDA,OE600A,,FAA_TYPE_1
2904,OUTBOARD,BIG TWIN,,FAA_TYPE_1
2905,P & W,127,,FAA_TYPE_2
2906,P & W,2SD-G,,FAA_TYPE_1
2907,P & W,2SD1-G,,FAA_TYPE_1
2908,P & W,2SD13-G,,FAA_TYPE_1
2909,P & W,985 WASP JR A,,FAA_TYPE_1
2910,P & W,985 WASP SER,,FAA_TYPE_1
2911,P & W,A HORNET,,FAA_TYPE_1
2912,P & W,A WASP,,FAA_TYPE_1
2913,P & W,A-1,,FAA_TYPE_1
2914,P & W,A-2,,FAA_TYPE_1
2915,P & W,A-3,,FAA_TYPE_1
2916,P & W,B HORNET,,FAA_TYPE_1
2917,P & W,B WASP,,FAA_TYPE_1
2918,P & W,B-4,,FAA_TYPE_1
2919,P & W,B-5 WASP JR,,FAA_TYPE_1
2920,P & W,B1,,FAA_TYPE_1
2921,P & W,B1-G,,FAA_TYPE_1
2922,P & W,B13,,FAA_TYPE_1
2923,P & W,B14,,FAA_TYPE_1
2924,P & W,B5 WASP MAJOR,,FAA_TYPE_1
2925,P & W,B6,,FAA_TYPE_1
2926,P & W,B7,,FAA_TYPE_1
2927,P & W,C WASP,,FAA_TYPE_1
2928,P & W,C1,,FAA_TYPE_1
2929,P & W,CA15,,FAA_TYPE_1
2930,P & W,CA17,,FAA_TYPE_1
2931,P & W,CA18,,FAA_TYPE_1
2932,P & W,CA19,,FAA_TYPE_1
2933,P & W,CA3,,FAA_TYPE_1
2934,P & W,CA5,,FAA_TYPE_1
2935,P & W,CB16,,FAA_TYPE_1
2936,P & W,CB17,,FAA_TYPE_1
2937,P & W,CB2,,FAA_TYPE_1
2938,P & W,CB3,,FAA_TYPE_1
2939,P & W,CB4,,FAA_TYPE_1
2940,P & W,CD,,FAA_TYPE_1
2941,P & W,D-3,,FAA_TYPE_1
2942,P & W,D-4,,FAA_TYPE_1
2943,P & W,D-5,,FAA_TYPE_1
2944,P & W,D-7,,FAA_TYPE_1
2945,P & W,D14,,FAA_TYPE_1
2946,P & W,F100-PW200,,FAA_TYPE_5
2947,P & W,F117-PW-100,,FAA_TYPE_5
2948,P & W,J-60-P3A,,FAA_TYPE_4
2949,P & W,J52 P08,,FAA_TYPE_4
2950,P & W,J52-P-408,,FAA_TYPE_4
2951,P & W,J52-P-8B,,FAA_TYPE_4
2952,P & W,J60-P-5B,,FAA_TYPE_4
2953,P & W,J60-P-6,,FAA_TYPE_4
2954,P & W,J60P-5A,,FAA_TYPE_4
2955,P & W,JFTD12A SER,,FAA_TYPE_3
2956,P & W,JFTD12A-4A,,FAA_TYPE_3
2957,P & W,JFTD12A-5A,,FAA_TYPE_3
2958,P & W,JT12A SERIES,,FAA_TYPE_4
2959,P & W,JT12A-6,,FAA_TYPE_4
2960,P & W,JT12A-6 6A,,FAA_TYPE_4
2961,P & W,JT12A-6A,,FAA_TYPE_4
2962,P & W,JT12A-8,,FAA_TYPE_4
2963,P & W,JT15D-5,,FAA_TYPE_5
2964,P & W,JT3C-12,,FAA_TYPE_4
2965,P & W,JT3C-4,,FAA_TYPE_4
2966,P & W,JT3C-4&6,,FAA_TYPE_4
2967,P & W,JT3C-6,,FAA_TYPE_4
2968,P & W,JT3C-7,,FAA_TYPE_4
2969,P & W,JT3D SERIES,,FAA_TYPE_5
2970,P & W,JT3D-1,,FAA_TYPE_5
2971,P & W,JT3D-1-MC6,,FAA_TYPE_5
2972,P & W,JT3D-1-MC7,,FAA_TYPE_5
2973,P & W,JT3D-1A,,FAA_TYPE_5
2974,P & W,JT3D-1A-MC6,,FAA_TYPE_5
2975,P & W,JT3D-1A-MC7,,FAA_TYPE_5
2976,P & W,JT3D-3,,FAA_TYPE_5
2977,P & W,JT3D-3&3B,,FAA_TYPE_5
2978,P & W,JT3D-3B,,FAA_TYPE_5
2979,P & W,JT3D-3C,,FAA_TYPE_5
2980,P & W,JT3D-5A,,FAA_TYPE_5
2981,P & W,JT3D-7,,FAA_TYPE_5
2982,P & W,JT3D-7A,,FAA_TYPE_5
2983,P & W,JT4A-10,,FAA_TYPE_4
2984,P & W,JT4A-11,,FAA_TYPE_4
2985,P & W,JT4A-12,,FAA_TYPE_4
2986,P & W,JT4A-3,,FAA_TYPE_4
2987,P & W,JT4A-3&5SER,,FAA_TYPE_4
2988,P & W,JT4A-5,,FAA_TYPE_4
2989,P & W,JT4A-9,,FAA_TYPE_4
2990,P & W,JT8D SERIES,,FAA_TYPE_4
2991,P & W,JT8D-1,,FAA_TYPE_4
2992,P & W,JT8D-11,,FAA_TYPE_4
2993,P & W,JT8D-15,,FAA_TYPE_5
2994,P & W,JT8D-15A,,FAA_TYPE_5
2995,P & W,JT8D-17,,FAA_TYPE_5
2996,P & W,JT8D-17 SER,,FAA_TYPE_4
2997,P & W,JT8D-17A,,FAA_TYPE_5
2998,P & W,JT8D-17AR,,FAA_TYPE_4
2999,P & W,JT8D-17R,,FAA_TYPE_4
3000,P & W,JT8D-1A,,FAA_TYPE_4
3001,P & W,JT8D-1B,,FAA_TYPE_4
3002,P & W,JT8D-209,,FAA_TYPE_4
3003,P & W,JT8D-217,,FAA_TYPE_4
3004,P & W,JT8D-217A,,FAA_TYPE_5
3005,P & W,JT8D-217C,,FAA_TYPE_5
3006,P & W,JT8D-219,,FAA_TYPE_5
3007,P & W,JT8D-5,,FAA_TYPE_4
3008,P & W,JT8D-7,,FAA_TYPE_5
3009,P & W,JT8D-7A,,FAA_TYPE_5
3010,P & W,JT8D-7B,,FAA_TYPE_5
3011,P & W,JT8D-9,,FAA_TYPE_4
3012,P & W,JT8D-9 SER,,FAA_TYPE_4
3013,P & W,JT8D-9A,,FAA_TYPE_4
3014,P & W,JT9D SERIES,,FAA_TYPE_5
3015,P & W,JT9D-20,,FAA_TYPE_5
3016,P & W,JT9D-20J,,FAA_TYPE_5
3017,P & W,JT9D-3A,,FAA_TYPE_5
3018,P & W,JT9D-59A,,FAA_TYPE_5
3019,P & W,JT9D-7,,FAA_TYPE_5
3020,P & W,JT9D-70A,,FAA_TYPE_5
3021,P & W,JT9D-7A,,FAA_TYPE_5
3022,P & W,JT9D-7AH,,FAA_TYPE_5
3023,P & W,JT9D-7F,,FAA_TYPE_5
3024,P & W,JT9D-7H,,FAA_TYPE_5
3025,P & W,JT9D-7J,,FAA_TYPE_5
3026,P & W,JT9D-7Q,,FAA_TYPE_5
3027,P & W,JT9D-7Q3,,FAA_TYPE_5
3028,P & W,JT9D-7R4D,,FAA_TYPE_5
3029,P & W,JT9D-7R4D1,,FAA_TYPE_5
3030,P & W,JT9D-7R4E,,FAA_TYPE_5
3031,P & W,JT9D-7R4E1,,FAA_TYPE_5
3032,P & W,JT9D-7R4E4,,FAA_TYPE_5
3033,P & W,JT9D-7R4G2,,FAA_TYPE_5
3034,P & W,JT9D-7R4H1,,FAA_TYPE_5
3035,P & W,PT6A-20A,,FAA_TYPE_2
3036,P & W,PT6A-27,,FAA_TYPE_2
3037,P & W,PT6A-28,,FAA_TYPE_2
3038,P & W,PT6A-34,,FAA_TYPE_2
3039,P & W,PT6T-3,,FAA_TYPE_3
3040,P & W,PT6T-3A,,FAA_TYPE_3
3041,P & W,PT6T-3B,,FAA_TYPE_3
3042,P & W,PT6T-3BE,,FAA_TYPE_3
3043,P & W,PT6T-3BF,,FAA_TYPE_3
3044,P & W,PT6T-3BG,,FAA_TYPE_3
3045,P & W,PT6T-3D,,FAA_TYPE_3
3046,P & W,PT6T-3DE,,FAA_TYPE_3
3047,P & W,PT6T-3DF,,FAA_TYPE_3
3048,P & W,PT6T-6,,FAA_TYPE_3
3049,P & W,PT6T-9,,FAA_TYPE_3
3050,P & W,PW1500G SER,,FAA_TYPE_5
3051,P & W,PW1519G,,FAA_TYPE_5
3052,P & W,PW1521G SERIE,,FAA_TYPE_5
3053,P & W,PW1524G SERIE,,FAA_TYPE_5
3054,P & W,PW1921G,,FAA_TYPE_5
3055,P & W,PW2000,,FAA_TYPE_5
3056,P & W,PW2037,,FAA_TYPE_5
3057,P & W,PW2037(M),,FAA_TYPE_5
3058,P & W,PW2037D,,FAA_TYPE_5
3059,P & W,PW2040,,FAA_TYPE_5
3060,P & W,PW2040D,,FAA_TYPE_5
3061,P & W,PW2043,,FAA_TYPE_5
3062,P & W,PW2143,,FAA_TYPE_5
3063,P & W,PW2240,,FAA_TYPE_5
3064,P & W,PW2337,,FAA_TYPE_5
3065,P & W,PW2643,,FAA_TYPE_5
3066,P & W,PW300 SER,,FAA_TYPE_5
3067,P & W,PW4050,,FAA_TYPE_5
3068,P & W,PW4052,,FAA_TYPE_5
3069,P & W,PW4056,,FAA_TYPE_5
3070,P & W,PW4060,,FAA_TYPE_5
3071,P & W,PW4060A,,FAA_TYPE_5
3072,P & W,PW4060C,,FAA_TYPE_5
3073,P & W,PW4062,,FAA_TYPE_5
3074,P & W,PW4062A,,FAA_TYPE_5
3075,P & W,PW4074,,FAA_TYPE_5
3076,P & W,PW4074D,,FAA_TYPE_5
3077,P & W,PW4077,,FAA_TYPE_5
3078,P & W,PW4077D,,FAA_TYPE_5
3079,P & W,PW4084,,FAA_TYPE_5
3080,P & W,PW4084D,,FAA_TYPE_5
3081,P & W,PW4090,,FAA_TYPE_5
3082,P & W,PW4090-3,,FAA_TYPE_5
3083,P & W,PW4090D,,FAA_TYPE_5
3084,P & W,PW4098,,FAA_TYPE_5
3085,P & W,PW4152,,FAA_TYPE_5
3086,P & W,PW4156,,FAA_TYPE_5
3087,P & W,PW4156A,,FAA_TYPE_5
3088,P & W,PW4158,,FAA_TYPE_5
3089,P & W,PW4160,,FAA_TYPE_5
3090,P & W,PW4164,,FAA_TYPE_5
3091,P & W,PW4168,,FAA_TYPE_5
3092,P & W,PW4168A,,FAA_TYPE_5
3093,P & W,PW4460,,FAA_TYPE_5
3094,P & W,PW4462,,FAA_TYPE_5
3095,P & W,PW4650,,FAA_TYPE_5
3096,P & W,PW6122A,,FAA_TYPE_5
3097,P & W,PW6124A,,FAA_TYPE_5
3098,P & W,R-1340-19,,FAA_TYPE_1
3099,P & W,R-1340-22,,FAA_TYPE_1
3100,P & W,R-1340-29,,FAA_TYPE_1
3101,P & W,R-1340-36,,FAA_TYPE_1
3102,P & W,R-1340-40,,FAA_TYPE_1
3103,P & W,R-1340-47,,FAA_TYPE_1
3104,P & W,R-1340-49,,FAA_TYPE_1
3105,P & W,R-1340-49M1,,FAA_TYPE_1
3106,P & W,R-1340-51,,FAA_TYPE_1
3107,P & W,R-1340-51M1,,FAA_TYPE_1
3108,P & W,R-1340-53,,FAA_TYPE_1
3109,P & W,R-1340-57,,FAA_TYPE_1
3110,P & W,R-1340-59,,FAA_TYPE_1
3111,P & W,R-1340-61,,FAA_TYPE_1
3112,P & W,R-1340-AN-1,,FAA_TYPE_1
3113,P & W,R-1340-AN-2,,FAA_TYPE_1
3114,P & W,R-1830 SERIES,,FAA_TYPE_1
3115,P & W,R-1830-43,,FAA_TYPE_1
3116,P & W,R-1830-43A,,FAA_TYPE_1
3117,P & W,R-1830-49,,FAA_TYPE_1
3118,P & W,R-1830-53,,FAA_TYPE_1
3119,P & W,R-1830-57,,FAA_TYPE_1
3120,P & W,R-1830-61,,FAA_TYPE_1
3121,P & W,R-1830-65,,FAA_TYPE_1
3122,P & W,R-1830-67,,FAA_TYPE_1
3123,P & W,R-1830-75,,FAA_TYPE_1
3124,P & W,R-1830-82,,FAA_TYPE_1
3125,P & W,R-1830-86M2,,FAA_TYPE_1
3126,P & W,R-1830-90B,,FAA_TYPE_1
3127,P & W,R-1830-90C,,FAA_TYPE_1
3128,P & W,R-1830-90D,,FAA_TYPE_1
3129,P & W,R-1830-92,,FAA_TYPE_1
3130,P & W,R-1830-92A,,FAA_TYPE_1
3131,P & W,R-1830-94,,FAA_TYPE_1
3132,P & W,R-1830-94M1,,FAA_TYPE_1
3133,P & W,R-1830-94M2,,FAA_TYPE_1
3134,P & W,R-1830-96,,FAA_TYPE_1
3135,P & W,R-2000,,FAA_TYPE_1
3136,P & W,R-2000 SERIES,,FAA_TYPE_1
3137,P & W,R-2000-11,,FAA_TYPE_1
3138,P & W,R-2000-11M1,,FAA_TYPE_1
3139,P & W,R-2000-11M2,,FAA_TYPE_1
3140,P & W,R-2000-11M3,,FAA_TYPE_1
3141,P & W,R-2000-11M4,,FAA_TYPE_1
3142,P & W,R-2000-3,,FAA_TYPE_1
3143,P & W,R-2000-4,,FAA_TYPE_1
3144,P & W,R-2000-4M1,,FAA_TYPE_1
3145,P & W,R-2000-4M2,,FAA_TYPE_1
3146,P & W,R-2000-7,,FAA_TYPE_1
3147,P & W,R-2000-7M1,,FAA_TYPE_1
3148,P & W,R-2000-7M2,,FAA_TYPE_1
3149,P & W,R-2000-7M3,,FAA_TYPE_1
3150,P & W,R-2000-9,,FAA_TYPE_1
3151,P & W,R-2000-94M,,FAA_TYPE_1
3152,P & W,R-2000-9A,,FAA_TYPE_1
3153,P & W,R-2000-9M1,,FAA_TYPE_1
3154,P & W,R-2000-9M2,,FAA_TYPE_1
3155,P & W,R-2000-9M3,,FAA_TYPE_1
3156,P & W,R-2000-9M6,,FAA_TYPE_1
3157,P & W,R-2800 SERIES,,FAA_TYPE_1
3158,P & W,R-2800-21,,FAA_TYPE_1
3159,P & W,R-2800-21M1,,FAA_TYPE_1
3160,P & W,R-2800-27,,FAA_TYPE_1
3161,P & W,R-2800-27M1,,FAA_TYPE_1
3162,P & W,R-2800-31,,FAA_TYPE_1
3163,P & W,R-2800-31M1,,FAA_TYPE_1
3164,P & W,R-2800-31M2,,FAA_TYPE_1
3165,P & W,R-2800-43,,FAA_TYPE_1
3166,P & W,R-2800-51,,FAA_TYPE_1
3167,P & W,R-2800-51M1,,FAA_TYPE_1
3168,P & W,R-2800-51M2,,FAA_TYPE_1
3169,P & W,R-2800-51M3,,FAA_TYPE_1
3170,P & W,R-2800-51M4,,FAA_TYPE_1
3171,P & W,R-2800-59,,FAA_TYPE_1
3172,P & W,R-2800-59M1,,FAA_TYPE_1
3173,P & W,R-2800-63,,FAA_TYPE_1
3174,P & W,R-2800-71,,FAA_TYPE_1
3175,P & W,R-2800-75,,FAA_TYPE_1
3176,P & W,R-2800-75M1,,FAA_TYPE_1
3177,P & W,R-2800-75M2,,FAA_TYPE_1
3178,P & W,R-2800-75M3,,FAA_TYPE_1
3179,P & W,R-2800-79,,FAA_TYPE_1
3180,P & W,R-985-13,,FAA_TYPE_1
3181,P & W,R-985-14B,,FAA_TYPE_1
3182,P & W,R-985-17,,FAA_TYPE_1
3183,P & W,R-985-19,,FAA_TYPE_1
3184,P & W,R-985-23,,FAA_TYPE_1
3185,P & W,R-985-25,,FAA_TYPE_1
3186,P & W,R-985-27,,FAA_TYPE_1
3187,P & W,R-985-39,,FAA_TYPE_1
3188,P & W,R-985-39A,,FAA_TYPE_2
3189,P & W,R-985-48,,FAA_TYPE_1
3190,P & W,R-985-5,,FAA_TYPE_1
3191,P & W,R-985-50,,FAA_TYPE_1
3192,P & W,R-985-AN-1,,FAA_TYPE_1
3193,P & W,R-985-AN-10,,FAA_TYPE_1
3194,P & W,R-985-AN-12,,FAA_TYPE_1
3195,P & W,R-985-AN-12B,,FAA_TYPE_1
3196,P & W,R-985-AN-14B,,FAA_TYPE_1
3197,P & W,R-985-AN-1M1,,FAA_TYPE_1
3198,P & W,R-985-AN-2,,FAA_TYPE_1
3199,P & W,R-985-AN-3,,FAA_TYPE_1
3200,P & W,R-985-AN-4,,FAA_TYPE_1
3201,P & W,R-985-AN-5,,FAA_TYPE_1
3202,P & W,R-985-AN-6,,FAA_TYPE_1
3203,P & W,R-985-AN-6B,,FAA_TYPE_1
3204,P & W,R-985-AN-8,,FAA_TYPE_1
3205,P & W,R-985-AN14BM1,,FAA_TYPE_1
3206,P & W,R2800-97,,FAA_TYPE_1
3207,P & W,S1B1,,FAA_TYPE_1
3208,P & W,S1B1-G,,FAA_TYPE_1
3209,P & W,S1C-G,,FAA_TYPE_1
3210,P & W,S1C3-G,,FAA_TYPE_2
3211,P & W,S1D1,,FAA_TYPE_1
3212,P & W,S1D1-G,,FAA_TYPE_1
3213,P & W,S1E-G,,FAA_TYPE_1
3214,P & W,S1E2-G,,FAA_TYPE_1
3215,P & W,S1E3-G,,FAA_TYPE_1
3216,P & W,S1H1,,FAA_TYPE_1
3217,P & W,S1H1-G,,FAA_TYPE_1
3218,P & W,S1H2,,FAA_TYPE_1
3219,P & W,S1H4,,FAA_TYPE_1
3220,P & W,S2B1,,FAA_TYPE_1
3221,P & W,S2B1-G,,FAA_TYPE_1
3222,P & W,S2E-G,,FAA_TYPE_1
3223,P & W,S3B1,,FAA_TYPE_1
3224,P & W,S3C4-G,,FAA_TYPE_1
3225,P & W,S3D1,,FAA_TYPE_1
3226,P & W,S3H1,,FAA_TYPE_1
3227,P & W,S3H1-G,,FAA_TYPE_1
3228,P & W,S3H2,,FAA_TYPE_1
3229,P & W,S4C4-G,,FAA_TYPE_1
3230,P & W,SB,,FAA_TYPE_1
3231,P & W,SB-1,,FAA_TYPE_1
3232,P & W,SB-2,,FAA_TYPE_1
3233,P & W,SB-3,,FAA_TYPE_1
3234,P & W,SB-G,,FAA_TYPE_1
3235,P & W,SB3-G,,FAA_TYPE_1
3236,P & W,SC,,FAA_TYPE_1
3237,P & W,SC-1,,FAA_TYPE_1
3238,P & W,SC-G,,FAA_TYPE_1
3239,P & W,SC3-G,,FAA_TYPE_1
3240,P & W,SR-1340-E,,FAA_TYPE_1
3241,P & W,T1B2,,FAA_TYPE_1
3242,P & W,T1B3,,FAA_TYPE_1
3243,P & W,T1D1,,FAA_TYPE_1
3244,P & W,T2D1,,FAA_TYPE_1
3245,P & W,T3A,,FAA_TYPE_1
3246,P & W,T73-P-1,,FAA_TYPE_3
3247,P & W,T73-P-700,,FAA_TYPE_3
3248,P & W,TB,,FAA_TYPE_1
3249,P & W,TB-2,,FAA_TYPE_1
3250,P & W,TD1,,FAA_TYPE_1
3251,P & W,TF33-P-7,,FAA_TYPE_5
3252,P & W,TF33-P-7A,,FAA_TYPE_5
3253,P & W,TSB3-G,,FAA_TYPE_1
3254,P & W,TWIN WASP E1,,FAA_TYPE_1
3255,P & W,W-A-B-C-D,,FAA_TYPE_1
3256,P & W,YF-119,,FAA_TYPE_5
3257,P & W,YF-199,,FAA_TYPE_4
3258,P & WC,PT6E-66XT,,FAA_TYPE_2
3259,P&W,DW-CA SERIES,,FAA_TYPE_1
3260,P&W,DW-CB SERIES,,FAA_TYPE_1
3261,P&W,H-A SERIES,,FAA_TYPE_1
3262,P&W,H-B&HSB SER,,FAA_TYPE_1
3263,P&W,H-S1E SERIES,,FAA_TYPE_1
3264,P&W,J42&J48 SER,,FAA_TYPE_4
3265,P&W,J52-P-408A,,FAA_TYPE_4
3266,P&W,J57 SER,,FAA_TYPE_4
3267,P&W,J57-P10,,FAA_TYPE_4
3268,P&W,JT8D SERIES,,FAA_TYPE_5
3269,P&W,PT6 SERIES,,FAA_TYPE_2
3270,P&W,PT6-21,,FAA_TYPE_2
3271,P&W,PT6-67A,,FAA_TYPE_2
3272,P&W,PT6A SER,,FAA_TYPE_2
3273,P&W,PT6A SERIES,,FAA_TYPE_1
3274,P&W,PT6A66D,,FAA_TYPE_2
3275,P&W,PT6SER TP,,FAA_TYPE_2
3276,P&W,PW4000 SER,,FAA_TYPE_5
3277,P&W,PW615F,,FAA_TYPE_5
3278,P&W,R-4360,,FAA_TYPE_1
3279,P&W,R-985 SERIES,,FAA_TYPE_1
3280,P&W,R1340 SERIES,,FAA_TYPE_1
3281,P&W,T34 SERIES,,FAA_TYPE_2
3282,P&W,T400-CP-400,,FAA_TYPE_3
3283,P&W,TW-D-2SD,,FAA_TYPE_1
3284,P&W,TW-S1-S3-S4,,FAA_TYPE_1
3285,P&W,TW-SB SERIES,,FAA_TYPE_1
3286,P&W,TW-SC SERIES,,FAA_TYPE_1
3287,P&W,TWJR-SAIG,,FAA_TYPE_1
3288,P&W,W-S1D&TD SER,,FAA_TYPE_1
3289,P&W,W-S1H&S3H,,FAA_TYPE_1
3290,P&W,W-SC SERIES,,FAA_TYPE_1
3291,P&W,WJR-A,,FAA_TYPE_1
3292,P&W,WJR-B-S-T,,FAA_TYPE_1
3293,P&W,WMAJ SERIES,,FAA_TYPE_1
3294,P&W C,XPT6A-140,,FAA_TYPE_2
3295,P&W C,XPT6A-65SC,,FAA_TYPE_2
3296,P&W C,XPW545B,,FAA_TYPE_5
3297,P&W C,XPW814GA,,FAA_TYPE_5
3298,P&W CANADA,305 SERIES,,FAA_TYPE_4
3299,P&W CANADA,305A,,FAA_TYPE_5
3300,P&W CANADA,530A,,FAA_TYPE_5
3301,P&W CANADA,JT12D-5,,FAA_TYPE_5
3302,P&W CANADA,JT15D 5 SER,,FAA_TYPE_5
